Line,production day,shift,from,till,Code,Stof-Snelheid-Profiel,IO parts,NIO parts
104,3/9/2022,late,9/03/22 13:55,9/03/22 21:55,4032,ND-22m-143.xxx,9735,1086
104,3/9/2022,night,9/03/22 21:55,10/03/22 5:55,4032,ND-22m-143.xxx,10031,1136
104,3/10/2022,early,10/03/22 5:55,10/03/22 13:55,4032,ND-22m-143.xxx,9806,1395
104,3/10/2022,late,10/03/22 13:55,10/03/22 21:55,4032,ND-22m-143.xxx,9645,1573
104,3/10/2022,night,10/03/22 21:55,11/03/22 5:55,4032,ND-22m-143.xxx,10082,1047
104,3/11/2022,early,11/03/22 5:55,11/03/22 13:55,4032,ND-22m-143.xxx,9457,1691
104,3/11/2022,late,11/03/22 13:55,11/03/22 21:55,4032,ND-22m-143.xxx,5645,4217
104,3/11/2022,night,11/03/22 21:55,12/03/22 5:55,4032,ND-22m-143.xxx,9713,1457
104,3/12/2022,early,12/03/22 5:55,12/03/22 13:55,4032,ND-22m-143.xxx,8987,2112
104,3/12/2022,late,12/03/22 13:55,12/03/22 21:55,4032,ND-22m-143.xxx,10444,764
104,3/12/2022,night,12/03/22 21:55,13/03/22 5:55,4032,ND-22m-143.xxx,10195,1009
104,3/13/2022,early,13/03/22 5:55,13/03/22 13:55,4032,ND-22m-143.xxx,10293,914
104,3/13/2022,late,13/03/22 13:55,13/03/22 21:55,4032,ND-22m-143.xxx,9552,1657
104,3/13/2022,night,13/03/22 21:55,14/03/22 3:54,4032,ND-22m-143.xxx,7886,835
104,3/13/2022,night,14/03/22 3:54,14/03/22 5:55,4027,YL-20m-78.xxx,0,0
104,3/14/2022,early,14/03/22 5:55,14/03/22 13:55,4027,YL-20m-78.xxx,0,0
104,3/14/2022,late,14/03/22 13:55,14/03/22 21:55,4027,YL-20m-78.xxx,6738,1008
104,3/14/2022,night,14/03/22 21:55,15/03/22 5:55,4027,YL-20m-78.xxx,7593,2271
104,3/15/2022,early,15/03/22 5:55,15/03/22 9:52,4027,YL-20m-78.xxx,4207,762
104,3/15/2022,early,15/03/22 9:52,15/03/22 13:55,4026,YL-20m-69.xxx,4144,676
104,3/15/2022,late,15/03/22 13:55,15/03/22 21:55,4026,YL-20m-69.xxx,8141,1881
104,3/15/2022,night,15/03/22 21:55,16/03/22 5:55,4026,YL-20m-69.xxx,8462,1398
104,3/16/2022,early,16/03/22 5:55,16/03/22 8:47,4026,YL-20m-69.xxx,3440,292
104,3/16/2022,early,16/03/22 8:47,16/03/22 13:55,4032,ND-22m-143.xxx,2830,879
104,3/16/2022,late,16/03/22 13:55,16/03/22 21:55,4032,ND-22m-143.xxx,9783,1226
104,3/16/2022,night,16/03/22 21:55,17/03/22 5:55,4032,ND-22m-143.xxx,9816,1239
104,3/17/2022,early,17/03/22 5:55,17/03/22 13:55,4032,ND-22m-143.xxx,10404,723
104,3/17/2022,late,17/03/22 13:55,17/03/22 21:55,4032,ND-22m-143.xxx,10268,892
104,3/17/2022,night,17/03/22 21:55,18/03/22 2:37,4032,ND-22m-143.xxx,6441,130
104,3/18/2022,early,18/03/22 11:44,18/03/22 13:55,4032,ND-22m-143.xxx,2254,397
104,3/18/2022,late,18/03/22 13:55,18/03/22 21:55,4032,ND-22m-143.xxx,9373,1675
104,3/18/2022,night,18/03/22 21:55,19/03/22 5:55,4032,ND-22m-143.xxx,9836,1212
104,3/19/2022,early,19/03/22 5:55,19/03/22 13:55,4032,ND-22m-143.xxx,9987,1077
104,3/19/2022,late,19/03/22 13:55,19/03/22 21:55,4032,ND-22m-143.xxx,9437,1525
104,3/19/2022,night,19/03/22 21:55,20/03/22 5:55,4032,ND-22m-143.xxx,9929,1115
104,3/20/2022,early,20/03/22 5:55,20/03/22 13:55,4032,ND-22m-143.xxx,9820,1239
104,3/20/2022,late,20/03/22 13:55,20/03/22 21:55,4032,ND-22m-143.xxx,10069,996
104,3/20/2022,night,20/03/22 21:55,21/03/22 1:12,4032,ND-22m-143.xxx,4392,584
104,3/20/2022,night,21/03/22 1:12,21/03/22 5:55,4011,NU-22m-68.xxx,3487,1302
104,3/21/2022,early,21/03/22 5:55,21/03/22 13:55,4011,NU-22m-68.xxx,10137,969
104,3/21/2022,late,21/03/22 13:55,21/03/22 21:55,4011,NU-22m-68.xxx,9659,1546
104,3/21/2022,night,21/03/22 21:55,22/03/22 5:55,4011,NU-22m-68.xxx,10475,830
104,3/22/2022,early,22/03/22 5:55,22/03/22 13:55,4011,NU-22m-68.xxx,10644,657
104,3/22/2022,late,22/03/22 13:55,22/03/22 21:55,4011,NU-22m-68.xxx,10210,961
104,3/22/2022,night,22/03/22 21:55,23/03/22 5:55,4011,NU-22m-68.xxx,10474,829
104,3/23/2022,early,23/03/22 5:55,23/03/22 6:46,4011,NU-22m-68.xxx,1161,145
104,3/23/2022,early,23/03/22 6:46,23/03/22 13:55,4032,ND-22m-143.xxx,6889,1562
104,3/23/2022,late,23/03/22 13:55,23/03/22 21:55,4032,ND-22m-143.xxx,10056,943
104,3/23/2022,night,23/03/22 21:55,24/03/22 5:55,4032,ND-22m-143.xxx,10133,723
104,3/24/2022,early,24/03/22 5:55,24/03/22 13:55,4032,ND-22m-143.xxx,9243,1750
104,3/24/2022,late,24/03/22 13:55,24/03/22 21:55,4032,ND-22m-143.xxx,9749,1267
104,3/24/2022,night,24/03/22 21:55,25/03/22 5:55,4032,ND-22m-143.xxx,9244,1497
104,3/25/2022,early,25/03/22 5:55,25/03/22 13:55,4032,ND-22m-143.xxx,10092,919
104,3/25/2022,late,25/03/22 13:55,25/03/22 21:55,4032,ND-22m-143.xxx,6659,4381
104,3/25/2022,night,25/03/22 21:55,26/03/22 5:55,4032,ND-22m-143.xxx,7666,3387
104,3/26/2022,early,26/03/22 5:55,26/03/22 13:55,4032,ND-22m-143.xxx,9343,1702
104,3/26/2022,late,26/03/22 13:55,26/03/22 21:55,4032,ND-22m-143.xxx,9461,1663
104,3/26/2022,night,26/03/22 21:55,27/03/22 5:55,4032,ND-22m-143.xxx,6030,3561
104,3/27/2022,early,27/03/22 5:55,27/03/22 13:55,4032,ND-22m-143.xxx,8026,3041
104,3/27/2022,late,27/03/22 13:55,27/03/22 21:55,4032,ND-22m-143.xxx,9368,1773
104,3/27/2022,night,27/03/22 21:55,28/03/22 5:55,4032,ND-22m-143.xxx,10170,1046
104,3/28/2022,early,28/03/22 5:55,28/03/22 12:44,4032,ND-22m-143.xxx,7817,2001
104,3/28/2022,early,28/03/22 12:44,28/03/22 13:55,4026,YL-20m-69.xxx,0,0
104,3/28/2022,late,28/03/22 13:55,28/03/22 21:55,4026,YL-20m-69.xxx,5886,1780
104,3/28/2022,night,28/03/22 21:55,29/03/22 5:55,4026,YL-20m-69.xxx,2433,297
104,3/28/2022,night,28/03/22 23:12,29/03/22 4:56,4027,YL-20m-78.xxx,4393,2671
104,3/29/2022,early,29/03/22 5:55,29/03/22 13:55,4026,YL-20m-69.xxx,8840,1157
104,3/29/2022,late,29/03/22 13:55,29/03/22 15:43,4026,YL-20m-69.xxx,1977,443
104,3/29/2022,late,29/03/22 15:43,29/03/22 21:55,4035,ND-22m-125.xxx,5254,724
104,3/29/2022,night,29/03/22 21:55,30/03/22 1:03,4035,ND-22m-125.xxx,4057,276
104,3/29/2022,night,30/03/22 1:03,30/03/22 5:55,4032,ND-22m-143.xxx,5641,938
104,3/30/2022,early,30/03/22 5:55,30/03/22 13:55,4032,ND-22m-143.xxx,10127,927
104,3/30/2022,late,30/03/22 13:55,30/03/22 21:55,4032,ND-22m-143.xxx,9472,1211
104,3/30/2022,night,30/03/22 21:55,31/03/22 5:55,4032,ND-22m-143.xxx,9969,1164
104,3/31/2022,early,31/03/22 5:55,31/03/22 13:55,4032,ND-22m-143.xxx,8891,2171
104,3/31/2022,late,31/03/22 13:55,31/03/22 21:55,4032,ND-22m-143.xxx,8536,2240
104,3/31/2022,night,31/03/22 21:55,1/04/22 5:55,4032,ND-22m-143.xxx,9311,1744
104,4/1/2022,early,1/04/22 5:55,1/04/22 13:55,4032,ND-22m-143.xxx,9783,1264
104,4/1/2022,late,1/04/22 13:55,1/04/22 21:55,4032,ND-22m-143.xxx,8545,2535
104,4/1/2022,night,1/04/22 21:55,2/04/22 5:55,4032,ND-22m-143.xxx,9572,1585
104,4/2/2022,early,2/04/22 5:55,2/04/22 13:55,4032,ND-22m-143.xxx,9937,1215
104,4/2/2022,late,2/04/22 13:55,2/04/22 21:55,4032,ND-22m-143.xxx,7799,3319
104,4/2/2022,night,2/04/22 21:55,3/04/22 5:55,4032,ND-22m-143.xxx,8986,1911
104,4/3/2022,early,3/04/22 5:55,3/04/22 13:55,4032,ND-22m-143.xxx,7900,3247
104,4/3/2022,late,3/04/22 13:55,3/04/22 21:55,4032,ND-22m-143.xxx,9660,1489
104,4/3/2022,night,3/04/22 21:55,4/04/22 5:55,4032,ND-22m-143.xxx,10218,930
104,4/4/2022,early,4/04/22 5:55,4/04/22 6:21,4032,ND-22m-143.xxx,574,252
104,4/4/2022,early,4/04/22 6:21,4/04/22 13:55,4011,NU-22m-68.xxx,6604,1739
104,4/4/2022,late,4/04/22 13:55,4/04/22 21:55,4011,NU-22m-68.xxx,10575,735
104,4/4/2022,night,4/04/22 21:55,5/04/22 5:55,4011,NU-22m-68.xxx,10491,818
104,4/5/2022,early,5/04/22 5:55,5/04/22 9:33,4011,NU-22m-68.xxx,3107,955
104,4/5/2022,early,5/04/22 9:33,5/04/22 13:55,4034,ND-22m-120.xxx,4161,1626
104,4/5/2022,late,5/04/22 13:55,5/04/22 17:59,4034,ND-22m-120.xxx,5097,544
104,4/5/2022,late,5/04/22 17:59,5/04/22 21:55,4032,ND-22m-143.xxx,3870,1489
104,4/5/2022,night,5/04/22 21:55,6/04/22 5:55,4032,ND-22m-143.xxx,10194,1180
104,4/6/2022,early,6/04/22 5:55,6/04/22 13:55,4032,ND-22m-143.xxx,10401,969
104,4/6/2022,late,6/04/22 13:55,6/04/22 21:55,4032,ND-22m-143.xxx,10713,667
104,4/6/2022,night,6/04/22 21:55,7/04/22 1:47,4032,ND-22m-143.xxx,5054,486
104,4/7/2022,early,7/04/22 8:31,7/04/22 13:55,4032,ND-22m-143.xxx,6423,679
104,4/7/2022,late,7/04/22 13:55,7/04/22 21:55,4032,ND-22m-143.xxx,10414,585
104,4/7/2022,night,7/04/22 21:55,8/04/22 5:55,4032,ND-22m-143.xxx,9730,1262
104,4/8/2022,early,8/04/22 5:55,8/04/22 13:55,4032,ND-22m-143.xxx,8908,1709
104,4/8/2022,late,8/04/22 13:55,8/04/22 21:55,4032,ND-22m-143.xxx,10289,718
104,4/8/2022,night,8/04/22 21:55,9/04/22 5:55,4032,ND-22m-143.xxx,9419,1537
104,4/9/2022,early,9/04/22 5:55,9/04/22 13:55,4032,ND-22m-143.xxx,10060,931
104,4/9/2022,late,9/04/22 13:55,9/04/22 21:55,4032,ND-22m-143.xxx,9977,1030
104,4/9/2022,night,9/04/22 21:55,10/04/22 5:55,4032,ND-22m-143.xxx,10069,930
104,4/10/2022,early,10/04/22 5:55,10/04/22 13:55,4032,ND-22m-143.xxx,9550,1401
104,4/10/2022,late,10/04/22 13:55,10/04/22 21:41,4032,ND-22m-143.xxx,10244,531
104,4/10/2022,late,10/04/22 21:41,10/04/22 21:55,4011,NU-22m-68.xxx,0,0
104,4/10/2022,night,10/04/22 21:55,11/04/22 5:55,4011,NU-22m-68.xxx,8223,1295
104,4/11/2022,early,11/04/22 5:55,11/04/22 13:55,4011,NU-22m-68.xxx,10311,1006
104,4/11/2022,late,11/04/22 13:55,11/04/22 21:55,4011,NU-22m-68.xxx,9861,1118
104,4/11/2022,night,11/04/22 21:55,12/04/22 5:55,4011,NU-22m-68.xxx,10862,441
104,4/12/2022,early,12/04/22 5:55,12/04/22 13:55,4011,NU-22m-68.xxx,10702,619
104,4/12/2022,late,12/04/22 13:55,12/04/22 21:55,4011,NU-22m-68.xxx,10365,944
104,4/12/2022,night,12/04/22 21:55,13/04/22 2:10,4011,NU-22m-68.xxx,5585,587
104,4/12/2022,night,13/04/22 2:10,13/04/22 5:55,4032,ND-22m-143.xxx,1960,917
104,4/13/2022,early,13/04/22 5:55,13/04/22 13:55,4032,ND-22m-143.xxx,9959,1098
104,4/13/2022,late,13/04/22 13:55,13/04/22 21:55,4032,ND-22m-143.xxx,9683,1376
104,4/13/2022,night,13/04/22 21:55,14/04/22 5:55,4032,ND-22m-143.xxx,10252,1108
104,4/14/2022,early,14/04/22 5:55,14/04/22 13:55,4032,ND-22m-143.xxx,10795,581
104,4/14/2022,late,14/04/22 13:55,14/04/22 21:55,4032,ND-22m-143.xxx,10630,744
104,4/14/2022,night,14/04/22 21:55,15/04/22 5:55,4032,ND-22m-143.xxx,10394,889
104,4/15/2022,early,15/04/22 5:55,15/04/22 13:55,4032,ND-22m-143.xxx,10858,493
104,4/15/2022,late,15/04/22 13:55,15/04/22 21:55,4032,ND-22m-143.xxx,9337,2033
104,4/15/2022,night,15/04/22 21:55,16/04/22 5:55,4032,ND-22m-143.xxx,10270,913
104,4/16/2022,early,16/04/22 5:55,16/04/22 13:55,4032,ND-22m-143.xxx,9982,1389
104,4/16/2022,late,16/04/22 13:55,16/04/22 21:55,4032,ND-22m-143.xxx,10363,996
104,4/16/2022,night,16/04/22 21:55,17/04/22 5:55,4032,ND-22m-143.xxx,10053,1303
104,4/17/2022,early,17/04/22 5:55,17/04/22 13:55,4032,ND-22m-143.xxx,10541,850
104,4/17/2022,late,17/04/22 13:55,17/04/22 15:47,4032,ND-22m-143.xxx,2355,335
104,4/17/2022,late,17/04/22 15:47,17/04/22 21:55,4034,ND-22m-120.xxx,7461,761
104,4/17/2022,night,17/04/22 21:55,18/04/22 5:55,4034,ND-22m-120.xxx,8016,648
104,4/19/2022,early,19/04/22 5:55,19/04/22 13:55,4027,YL-20m-78.xxx,4534,3839
104,4/19/2022,late,19/04/22 13:55,19/04/22 21:17,4027,YL-20m-78.xxx,6974,2179
104,4/19/2022,late,19/04/22 21:17,19/04/22 21:55,4026,YL-20m-69.xxx,344,300
104,4/19/2022,night,19/04/22 21:55,20/04/22 5:55,4026,YL-20m-69.xxx,9385,603
104,4/20/2022,early,20/04/22 5:55,20/04/22 9:36,4026,YL-20m-69.xxx,3867,626
104,4/20/2022,early,20/04/22 9:36,20/04/22 13:55,4011,NU-22m-68.xxx,3391,1692
104,4/20/2022,late,20/04/22 13:55,20/04/22 21:55,4011,NU-22m-68.xxx,10738,578
104,4/20/2022,night,20/04/22 21:55,21/04/22 5:55,4011,NU-22m-68.xxx,9798,1458
104,4/21/2022,early,21/04/22 5:55,21/04/22 6:45,4011,NU-22m-68.xxx,901,550
104,4/21/2022,early,21/04/22 6:45,21/04/22 13:55,4032,ND-22m-143.xxx,6024,1381
104,4/21/2022,late,21/04/22 13:55,21/04/22 21:55,4032,ND-22m-143.xxx,9141,1752
104,4/21/2022,night,21/04/22 21:55,22/04/22 5:55,4032,ND-22m-143.xxx,7342,1237
104,4/23/2022,early,23/04/22 5:55,23/04/22 13:55,4032,ND-22m-143.xxx,6540,1162
104,4/23/2022,late,23/04/22 13:55,23/04/22 21:55,4032,ND-22m-143.xxx,10317,687
104,4/23/2022,night,23/04/22 21:55,24/04/22 5:55,4032,ND-22m-143.xxx,9449,1535
104,4/24/2022,early,24/04/22 5:55,24/04/22 13:55,4032,ND-22m-143.xxx,10087,905
104,4/24/2022,late,24/04/22 13:55,24/04/22 21:55,4032,ND-22m-143.xxx,10261,740
104,4/24/2022,night,24/04/22 21:55,25/04/22 5:55,4032,ND-22m-143.xxx,7844,580
104,4/25/2022,early,25/04/22 5:55,25/04/22 13:55,4032,ND-22m-143.xxx,0,0
104,4/25/2022,late,25/04/22 13:55,25/04/22 21:55,4032,ND-22m-143.xxx,7157,2324
104,4/25/2022,night,25/04/22 21:55,26/04/22 5:55,4032,ND-22m-143.xxx,10216,727
104,4/26/2022,early,26/04/22 5:55,26/04/22 13:55,4032,ND-22m-143.xxx,10619,485
104,4/26/2022,late,26/04/22 13:55,26/04/22 21:55,4032,ND-22m-143.xxx,10280,809
104,4/26/2022,night,26/04/22 21:55,27/04/22 5:55,4032,ND-22m-143.xxx,10227,861
104,4/27/2022,early,27/04/22 5:55,27/04/22 13:55,4032,ND-22m-143.xxx,10464,622
104,4/27/2022,late,27/04/22 13:55,27/04/22 21:55,4032,ND-22m-143.xxx,9617,921
104,4/27/2022,night,27/04/22 21:55,28/04/22 5:55,4032,ND-22m-143.xxx,8912,2101
104,4/28/2022,early,28/04/22 5:55,28/04/22 13:55,4032,ND-22m-143.xxx,10519,583
104,4/28/2022,late,28/04/22 13:55,28/04/22 21:55,4032,ND-22m-143.xxx,10053,1046
104,4/28/2022,night,28/04/22 21:55,29/04/22 5:55,4032,ND-22m-143.xxx,7435,865
104,4/30/2022,early,30/04/22 5:55,30/04/22 13:55,4032,ND-22m-143.xxx,9395,1836
104,4/30/2022,late,30/04/22 13:55,30/04/22 21:55,4032,ND-22m-143.xxx,9372,1715
104,4/30/2022,night,30/04/22 21:55,1/05/22 5:55,4032,ND-22m-143.xxx,9693,1412
104,5/1/2022,early,1/05/22 5:55,1/05/22 13:55,4032,ND-22m-143.xxx,10208,907
104,5/1/2022,late,1/05/22 13:55,1/05/22 21:55,4032,ND-22m-143.xxx,10505,587
104,5/1/2022,night,1/05/22 21:55,2/05/22 2:56,4032,ND-22m-143.xxx,6640,666
104,5/1/2022,night,2/05/22 2:56,2/05/22 5:55,4011,NU-22m-68.xxx,1737,308
104,5/2/2022,early,2/05/22 5:55,2/05/22 13:55,4011,NU-22m-68.xxx,10735,568
104,5/2/2022,late,2/05/22 13:55,2/05/22 21:55,4011,NU-22m-68.xxx,10713,478
104,5/2/2022,night,2/05/22 21:55,3/05/22 2:07,4011,NU-22m-68.xxx,5557,340
104,5/2/2022,night,3/05/22 2:07,3/05/22 5:55,4027,YL-20m-78.xxx,2196,2120
104,5/3/2022,early,3/05/22 5:55,3/05/22 13:55,4027,YL-20m-78.xxx,7693,1900
104,5/3/2022,late,3/05/22 13:55,3/05/22 18:01,4027,YL-20m-78.xxx,4202,964
104,5/3/2022,late,3/05/22 18:01,3/05/22 21:55,4026,YL-20m-69.xxx,4040,696
104,5/3/2022,night,3/05/22 21:55,4/05/22 5:29,4026,YL-20m-69.xxx,8527,877
104,5/3/2022,night,4/05/22 5:29,4/05/22 5:55,4032,ND-22m-143.xxx,0,0
104,5/4/2022,early,4/05/22 5:55,4/05/22 13:55,4032,ND-22m-143.xxx,5893,1245
104,5/4/2022,late,4/05/22 13:55,4/05/22 21:31,4032,ND-22m-143.xxx,9849,624
104,5/4/2022,late,4/05/22 21:31,4/05/22 21:55,4034,ND-22m-120.xxx,0,105
104,5/4/2022,night,4/05/22 21:55,5/05/22 5:55,4034,ND-22m-120.xxx,10352,643
104,5/5/2022,early,5/05/22 5:55,5/05/22 11:22,4034,ND-22m-120.xxx,7131,378
104,5/5/2022,early,5/05/22 11:22,5/05/22 13:55,4032,ND-22m-143.xxx,2562,523
104,5/5/2022,late,5/05/22 13:55,5/05/22 21:55,4032,ND-22m-143.xxx,9725,978
104,5/5/2022,night,5/05/22 21:55,6/05/22 5:55,4032,ND-22m-143.xxx,9919,1180
104,5/6/2022,early,6/05/22 5:55,6/05/22 13:55,4032,ND-22m-143.xxx,9923,1163
104,5/6/2022,late,6/05/22 13:55,6/05/22 21:55,4032,ND-22m-143.xxx,10351,745
104,5/6/2022,night,6/05/22 21:55,7/05/22 5:55,4032,ND-22m-143.xxx,10015,1081
104,5/7/2022,early,7/05/22 5:55,7/05/22 13:55,4032,ND-22m-143.xxx,10125,987
104,5/7/2022,late,7/05/22 13:55,7/05/22 21:55,4032,ND-22m-143.xxx,9635,1297
104,5/7/2022,night,7/05/22 21:55,8/05/22 5:55,4032,ND-22m-143.xxx,9869,1224
104,5/8/2022,early,8/05/22 5:55,8/05/22 13:55,4032,ND-22m-143.xxx,10452,656
104,5/8/2022,late,8/05/22 13:55,8/05/22 21:55,4032,ND-22m-143.xxx,9986,1113
104,5/8/2022,night,8/05/22 21:55,8/05/22 22:26,4032,ND-22m-143.xxx,582,420
104,5/8/2022,night,8/05/22 22:26,9/05/22 5:55,4011,NU-22m-68.xxx,6786,1254
104,5/9/2022,early,9/05/22 5:55,9/05/22 13:55,4011,NU-22m-68.xxx,10168,1146
104,5/9/2022,late,9/05/22 13:55,9/05/22 21:55,4011,NU-22m-68.xxx,10360,626
104,5/9/2022,night,9/05/22 21:55,10/05/22 5:55,4011,NU-22m-68.xxx,10091,1069
104,5/10/2022,early,10/05/22 5:55,10/05/22 13:55,4011,NU-22m-68.xxx,10371,938
104,5/10/2022,late,10/05/22 13:55,10/05/22 21:55,4011,NU-22m-68.xxx,10696,621
104,5/10/2022,night,10/05/22 21:55,11/05/22 3:28,4011,NU-22m-68.xxx,6969,1133
104,5/10/2022,night,11/05/22 3:28,11/05/22 5:55,4032,ND-22m-143.xxx,247,493
104,5/11/2022,early,11/05/22 5:55,11/05/22 13:55,4032,ND-22m-143.xxx,10527,784
104,5/11/2022,late,11/05/22 13:55,11/05/22 21:55,4032,ND-22m-143.xxx,10307,697
104,5/11/2022,night,11/05/22 21:55,12/05/22 5:55,4032,ND-22m-143.xxx,9897,1096
104,5/12/2022,early,12/05/22 5:55,12/05/22 13:55,4032,ND-22m-143.xxx,9914,1089
104,5/12/2022,late,12/05/22 13:55,12/05/22 21:55,4032,ND-22m-143.xxx,10068,953
104,5/12/2022,night,12/05/22 21:55,13/05/22 5:55,4032,ND-22m-143.xxx,10589,403
104,5/13/2022,early,13/05/22 5:55,13/05/22 13:55,4032,ND-22m-143.xxx,7017,1020
104,5/14/2022,early,14/05/22 5:55,14/05/22 13:55,4032,ND-22m-143.xxx,9455,1336
104,5/14/2022,late,14/05/22 13:55,14/05/22 21:55,4032,ND-22m-143.xxx,10390,602
104,5/14/2022,night,14/05/22 21:55,15/05/22 5:55,4032,ND-22m-143.xxx,9822,1093
104,5/15/2022,early,15/05/22 5:55,15/05/22 13:55,4032,ND-22m-143.xxx,9916,1091
104,5/15/2022,late,15/05/22 13:55,15/05/22 21:55,4032,ND-22m-143.xxx,9835,1183
104,5/15/2022,night,15/05/22 21:55,16/05/22 5:55,4032,ND-22m-143.xxx,10196,808
104,5/16/2022,early,16/05/22 5:55,16/05/22 7:23,4032,ND-22m-143.xxx,1779,471
104,5/16/2022,early,16/05/22 7:23,16/05/22 13:55,4027,YL-20m-78.xxx,895,2047
104,5/16/2022,late,16/05/22 13:55,16/05/22 21:55,4027,YL-20m-78.xxx,5700,4192
104,5/16/2022,night,16/05/22 21:55,17/05/22 1:36,4027,YL-20m-78.xxx,2581,2095
104,5/16/2022,night,17/05/22 1:36,17/05/22 5:55,4026,YL-20m-69.xxx,4072,1070
104,5/17/2022,early,17/05/22 5:55,17/05/22 13:55,4026,YL-20m-69.xxx,9025,970
104,5/17/2022,late,17/05/22 13:55,17/05/22 21:55,4026,YL-20m-69.xxx,8046,1258
104,5/17/2022,night,17/05/22 21:55,18/05/22 5:55,4026,YL-20m-69.xxx,7740,2279
104,5/18/2022,early,18/05/22 5:55,18/05/22 8:38,4026,YL-20m-69.xxx,2979,474
104,5/18/2022,early,18/05/22 8:38,18/05/22 13:55,4027,YL-20m-78.xxx,1938,1196
104,5/18/2022,late,18/05/22 13:55,18/05/22 21:55,4032,ND-22m-143.xxx,8124,2056
104,5/18/2022,night,18/05/22 21:55,19/05/22 5:55,4032,ND-22m-143.xxx,9910,1075
104,5/19/2022,early,19/05/22 5:55,19/05/22 7:57,4032,ND-22m-143.xxx,2596,215
104,5/19/2022,early,19/05/22 7:57,19/05/22 13:55,4034,ND-22m-120.xxx,7055,815
104,5/19/2022,late,19/05/22 13:55,19/05/22 19:50,4034,ND-22m-120.xxx,7486,693
104,5/19/2022,late,19/05/22 19:50,19/05/22 21:55,4032,ND-22m-143.xxx,1701,624
104,5/19/2022,night,19/05/22 21:55,20/05/22 5:55,4032,ND-22m-143.xxx,9876,933
104,5/20/2022,early,20/05/22 5:55,20/05/22 13:55,4032,ND-22m-143.xxx,5766,2356
104,5/20/2022,late,20/05/22 13:55,20/05/22 21:55,4032,ND-22m-143.xxx,8952,1741
104,5/20/2022,night,20/05/22 21:55,21/05/22 5:55,4032,ND-22m-143.xxx,10262,715
104,5/21/2022,early,21/05/22 5:55,21/05/22 13:55,4032,ND-22m-143.xxx,9309,1670
104,5/21/2022,late,21/05/22 13:55,21/05/22 21:55,4032,ND-22m-143.xxx,9715,1174
104,5/21/2022,night,21/05/22 21:55,22/05/22 5:55,4032,ND-22m-143.xxx,9436,1534
104,5/22/2022,early,22/05/22 5:55,22/05/22 13:55,4032,ND-22m-143.xxx,10043,956
104,5/22/2022,late,22/05/22 13:55,22/05/22 21:55,4032,ND-22m-143.xxx,9996,998
104,5/22/2022,night,22/05/22 21:55,23/05/22 5:55,4032,ND-22m-143.xxx,9755,1233
104,5/23/2022,early,23/05/22 5:55,23/05/22 13:55,4032,ND-22m-143.xxx,8766,1767
104,5/23/2022,night,23/05/22 21:55,24/05/22 5:55,4032,ND-22m-143.xxx,8079,1584
104,5/24/2022,early,24/05/22 5:55,24/05/22 13:55,4032,ND-22m-143.xxx,9268,1727
104,5/24/2022,late,24/05/22 13:55,24/05/22 21:55,4032,ND-22m-143.xxx,8619,1920
104,5/24/2022,night,24/05/22 21:55,25/05/22 5:55,4032,ND-22m-143.xxx,10234,743
104,5/25/2022,early,25/05/22 5:55,25/05/22 13:55,4032,ND-22m-143.xxx,8692,2311
104,5/25/2022,late,25/05/22 13:55,25/05/22 21:55,4032,ND-22m-143.xxx,9291,1312
104,5/25/2022,night,25/05/22 21:55,26/05/22 5:55,4032,ND-22m-143.xxx,7599,853
104,5/28/2022,early,28/05/22 5:55,28/05/22 13:55,4032,ND-22m-143.xxx,9412,897
104,5/28/2022,late,28/05/22 13:55,28/05/22 21:55,4032,ND-22m-143.xxx,10030,974
104,5/28/2022,night,28/05/22 21:55,29/05/22 5:55,4032,ND-22m-143.xxx,9746,1234
104,5/29/2022,early,29/05/22 5:55,29/05/22 13:55,4032,ND-22m-143.xxx,9372,1408
104,5/29/2022,late,29/05/22 13:55,29/05/22 21:55,4032,ND-22m-143.xxx,10122,856
104,5/29/2022,night,29/05/22 21:55,30/05/22 2:10,4032,ND-22m-143.xxx,4983,1246
104,5/29/2022,night,30/05/22 2:10,30/05/22 5:55,4011,NU-22m-68.xxx,1549,1510
104,5/30/2022,early,30/05/22 5:55,30/05/22 13:55,4011,NU-22m-68.xxx,10196,1082
104,5/30/2022,late,30/05/22 13:55,30/05/22 21:55,4011,NU-22m-68.xxx,10642,642
104,5/30/2022,night,30/05/22 21:55,31/05/22 5:55,4011,NU-22m-68.xxx,10460,726
104,5/31/2022,early,31/05/22 5:55,31/05/22 13:55,4011,NU-22m-68.xxx,9111,1741
104,5/31/2022,late,31/05/22 13:55,31/05/22 21:55,4011,NU-22m-68.xxx,10460,824
104,5/31/2022,night,31/05/22 21:55,1/06/22 5:55,4011,NU-22m-68.xxx,9968,1307
104,6/1/2022,early,1/06/22 5:55,1/06/22 13:55,4011,NU-22m-68.xxx,9074,1428
104,6/1/2022,late,1/06/22 13:55,1/06/22 14:35,4011,NU-22m-68.xxx,0,300
104,6/1/2022,late,1/06/22 14:35,1/06/22 21:55,4027,YL-20m-78.xxx,4449,2346
104,6/1/2022,night,1/06/22 21:55,2/06/22 0:50,4027,YL-20m-78.xxx,2946,701
104,6/1/2022,night,2/06/22 0:50,2/06/22 5:55,4026,YL-20m-69.xxx,4157,1489
104,6/2/2022,early,2/06/22 5:55,2/06/22 13:55,4026,YL-20m-69.xxx,8409,1333
